order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Aug 18, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,5,5,5,1572.66
"Aug 18, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,4,4,8,1418.3
"Aug 18, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,394.12
"Aug 18, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,312
"Aug 18, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,10,10,11,2475.42
"Aug 18, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,159
"Aug 18, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,5,5,5,1599.7
"Aug 18, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,10,10,10,3289.23
"Aug 18, 2026",FC-DM-NR-030,First Cry,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,368.92
"Aug 18, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,3,3,3,836.3
"Aug 18, 2026",BA-FM-MNO-075,Myntra,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,313
"Aug 18, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,3,3,6,1150.2
"Aug 18, 2026",FC-HHDM-TV-030,Pop Club,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,259
"Aug 18, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,974.98
"Aug 18, 2026",FC-HHDM-FC-030,Myntra,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,348
"Aug 18, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,7,7,8,2760.07
"Aug 18, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,158.34
"Aug 18, 2026",EC-UE-PN-009,First Cry,Netraa - Under Eye Roll On Serum,Pure Netraa,3,3,3,620.02
"Aug 18, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,4,4,12,1932.74
"Aug 18, 2026",FC-DM-DP-030,Myntra,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,3,984
"Aug 18, 2026",FC-AC-NT-050,Flipkart,Active Neem TeaTree Gel,Active Gel,3,3,4,1119
"Aug 18, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,16,16,19,6104.83
"Aug 18, 2026",FC-DM-PG-030,Flipkart Fulfilled,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,631
"Aug 18, 2026",FC-DM-PG-030,Pop Club,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,259
"Aug 18, 2026",FC-AC-OK-050,Meesho,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,375
"Aug 18, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,4,4,4,1339.8
"Aug 18, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,15,15,19,4228.2
"Aug 18, 2026",FC-AC-OK-050,First Cry,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,2,471
"Aug 18, 2026",EC-UE-PN-009,Amazon,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,602.7
"Aug 18, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,5,4,5,675.4
"Aug 18, 2026",FC-DM-AA-030,Pop Club,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,259
"Aug 18, 2026",FC-HDDM-FB-030,Myntra,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,348
"Aug 18, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,8,8,8,2396.14
"Aug 18, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,13,13,30,5397.67
"Aug 18, 2026",FC-HHDM-GAT-030,First Cry,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,190
"Aug 18, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,8,8,8,2529.82
"Aug 18, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,12,12,13,4008.6
"Aug 18, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,8,8,8,1400
"Aug 18, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,8,8,9,3014.55
"Aug 18, 2026",EC-UE-PN-009,Tata Cliq,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,398
"Aug 18, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,2,624.16
"Aug 18, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,762
"Aug 18, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,668
"Aug 18, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,2,2,2,438
"Aug 18, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,313
"Aug 18, 2026",FC-DM-AA-030,Myntra,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,593
"Aug 18, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,348
"Aug 18, 2026",FC-AC-BT-050,Nykaa,Active Beetroot Tomato Vit-A Gel,Active Gel,1,1,1,381
"Aug 18, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,4,1203
"Aug 18, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,182
"Aug 18, 2026",FC-AC-OK-050,Pop Club,Active Orange Kiwi Vit-C Gel,Active Gel,3,3,3,747
"Aug 18, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,3,3,3,1002
"Aug 18, 2026",FC-DM-NR-030,Pop Club,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,259
"Aug 18, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,2,2,3,921.9
"Aug 18, 2026",EC-UE-FNC-020,Flipkart,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,2,2,2,498
"Aug 18, 2026",FC-AC-BT-050,Meesho,Active Beetroot Tomato Vit-A Gel,Active Gel,1,1,2,512
"Aug 18, 2026",FC-DM-DP-030,Nykaa,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,313
"Aug 18, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,9,9,10,2554.2
"Aug 18, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,4,4,6,2034.9
"Aug 18, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,2,2,373.5
"Aug 18, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,355
"Aug 18, 2026",FC-HHDM-TV-005,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 5g - Brand starter,Face Malai,2,2,2,100.04
"Aug 18, 2026",BA-FM-MNO-075,Flipkart Fulfilled,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,3,475
"Aug 18, 2026",BA-FM-MNO-075,Amazon,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,5,5,5,1501.5
"Aug 18, 2026",FC-CWDM-TP-030,First Cry,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,200
"Aug 18, 2026",FC-DM-NR-030,Cred,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,373.5
"Aug 18, 2026",FC-CWDM-BT-030,First Cry,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,162.54
"Aug 18, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,4,4,8,1444.27
"Aug 19, 2026",FC-AC-OK-050,Pop Club,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,2,498
"Aug 19, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,1,1,2,400
"Aug 19, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,8,8,8,2449.87
"Aug 19, 2026",FC-CWDM-FW-030,Nykaa,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,591.16
"Aug 19, 2026",FC-CWDM-FW-030,First Cry,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,264.65
"Aug 19, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,3,3,4,1288
"Aug 19, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,3,3,3,782.81
"Aug 19, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,239
"Aug 19, 2026",FC-AC-OK-050,Amazon,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,376.95
"Aug 19, 2026",FC-DM-NR-030,Cred,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,349
"Aug 19, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,263.4
"Aug 19, 2026",FC-DM-NR-030,Pop Club,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,259
"Aug 19, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,5,5,5,1474.79
"Aug 19, 2026",FC-DM-DP-030,Amazon,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,5,5,5,1575
"Aug 19, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,10,10,11,3744.03
"Aug 19, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,535.4
"Aug 19, 2026",EC-UE-FNC-020,First Cry,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,155.2
"Aug 19, 2026",FC-HHDM-TV-050,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,439
"Aug 19, 2026",FC-DM-DP-030,Snapdeal,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,257
"Aug 19, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,762
"Aug 19, 2026",FC-CWDM-TP-030,Flipkart,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,259
"Aug 19, 2026",FC-DM-AA-030,Myntra,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,316
"Aug 19, 2026",FC-HHDM-FC-030,Myntra,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,348
"Aug 19, 2026",FC-CWDM-FW-030,Myntra,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,352
"Aug 19, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,3,3,3,1124.43
"Aug 19, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,16,16,16,4973.76
"Aug 19, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,7,7,7,2700.78
"Aug 19, 2026",FC-HHDM-TV-050,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,285
"Aug 19, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,21,18,22,5155.66
"Aug 19, 2026",FC-DM-DP-030,Myntra,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,2,2,2,656
"Aug 19, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,7,7,7,1533
"Aug 19, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,5,5,5,1477.89
"Aug 19, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,159
"Aug 19, 2026",FC-HHDM-TV-005,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 5g - Brand starter,Face Malai,1,1,1,63.6
"Aug 19, 2026",FC-DM-PG-030,Pop Club,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,259
"Aug 19, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,8,8,16,2906.8
"Aug 19, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,7,7,7,2140.98
"Aug 19, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,626.33
"Aug 19, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,23,23,24,4981.39
"Aug 19, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,604
"Aug 19, 2026",FC-AC-OK-050,Flipkart Fulfilled,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,244
"Aug 19, 2026",FC-HDDM-PT-030,Flipkart,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,242
"Aug 19, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,3,452.4
"Aug 19, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,218.66
"Aug 19, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,7,7,14,1944.08
"Aug 19, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,22,22,22,7466.17
"Aug 19, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,3,1004.85
"Aug 19, 2026",FC-HHDM-GAT-030,D2C,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,519
"Aug 19, 2026",EC-UE-FNC-020,Myntra,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,6,6,6,1938
"Aug 19, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,3,3,3,1017.45
"Aug 19, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,16,16,19,5422.55
"Aug 19, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,548
"Aug 19, 2026",FC-DM-AA-030,Meesho,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,372
"Aug 19, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,348
"Aug 19, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,2,269.92
"Aug 19, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,5,5,6,1996.22
"Aug 19, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,1044
"Aug 19, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,6,6,18,3237
"Aug 19, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,5,5,5,1370
"Aug 19, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,2,2,2,630
"Aug 19, 2026",BA-FM-MNO-075,Flipkart Fulfilled,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,3,3,3,758
"Aug 19, 2026",FC-DM-AA-030,Flipkart Fulfilled,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,346
"Aug 19, 2026",EC-UE-PN-009,Amazon,Netraa - Under Eye Roll On Serum,Pure Netraa,3,3,3,904.05
"Aug 19, 2026",BA-FM-MNO-075,Amazon,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,3,900.9
"Aug 19, 2026",FC-HDDM-FB-030,Nykaa,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,4,4,4,1209.9
"Aug 19, 2026",FC-AC-OK-050,First Cry,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,2,376.8
"Aug 19, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,6,6,6,1853.77
"Aug 19, 2026",FC-HHDM-TV-050,Myntra,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,375
"Aug 19, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,7,7,7,2011.74
"Aug 19, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,14,14,34,6637.84
"Aug 19, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,3,3,3,935
"Aug 19, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,302
"Aug 19, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,12,12,12,3280.52
"Aug 19, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,9,9,9,1575
"Aug 19, 2026",FC-HHDM-FC-030,Nykaa,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,299.28
"Aug 19, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,9,9,9,2465.64
"Aug 19, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,280.33
"Aug 19, 2026",FC-CWDM-BT-030,Myntra,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,322
"Aug 19, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,10,10,15,5024.25
"Aug 19, 2026",FC-HHDM-FC-050,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,1,1,2,348
"Aug 19, 2026",FC-HHDM-TV-030,Myntra,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,328
"Aug 19, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,12,12,12,3130.76
"Aug 19, 2026",FC-HDDM-PT-030,Myntra,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,316
"Aug 19, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,626
"Aug 20, 2026",FC-DM-AA-030,Amazon,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,609
"Aug 20, 2026",FC-DM-NR-030,First Cry,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,160.4
"Aug 20, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,7,7,7,2184
"Aug 20, 2026",FC-HDDM-PT-030,Nykaa,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,309.43
"Aug 20, 2026",BA-FM-MNO-075,Flipkart Fulfilled,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,165
"Aug 20, 2026",FC-HHDM-FC-030,Nykaa,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,304.7
"Aug 20, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,318
"Aug 20, 2026",FC-HDDM-TR-030,Cred,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,179
"Aug 20, 2026",FC-DM-DP-030,First Cry,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,150.8
"Aug 20, 2026",FC-CWDM-FW-030,First Cry,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,150.8
"Aug 20, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,322
"Aug 20, 2026",FC-AC-OK-050,Amazon,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,376.95
"Aug 20, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,2,605.71
"Aug 20, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,6,6,6,1801.4
"Aug 20, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,313
"Aug 20, 2026",FC-HHDM-TV-050,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,2,2,2,570
"Aug 20, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,12,12,14,4689.3
"Aug 20, 2026",FC-HHDM-FC-030,Amazon,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,334.95
"Aug 20, 2026",FC-DM-DP-030,Nykaa,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,2,2,2,626
"Aug 20, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,6,6,6,2231.93
"Aug 20, 2026",FC-DM-NR-030,Flipkart,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,512
"Aug 20, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,5,5,5,1639.72
"Aug 20, 2026",FC-HHDM-TV-005,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 5g - Brand starter,Face Malai,2,2,2,120.69
"Aug 20, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,14,14,14,4269.47
"Aug 20, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,15,15,16,3985.22
"Aug 20, 2026",FC-HDDM-PT-030,D2C,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,259.5
"Aug 20, 2026",FC-HHDM-TV-030,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,472
"Aug 20, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,20,20,21,4885.8
"Aug 20, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,5,5,5,1548.93
"Aug 20, 2026",FC-AC-OK-050,Flipkart Fulfilled,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,394
"Aug 20, 2026",FC-DM-DP-030,Myntra,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,328
"Aug 20, 2026",FC-HHDM-TV-030,Cred,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,179
"Aug 20, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,4,4,4,540.44
"Aug 20, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,259.5
"Aug 20, 2026",FC-AC-AC-050,Flipkart,Active Aloe Cactus Hydra Lift Gel,Active Gel,2,2,2,658
"Aug 20, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,9,9,10,3111.17
"Aug 20, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,309.14
"Aug 20, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,6,6,6,1535.12
"Aug 20, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,4,4,4,876
"Aug 20, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,15,15,15,4204.59
"Aug 20, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,3,3,3,510
"Aug 20, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,1,1,1,391
"Aug 20, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,3,3,6,857.9
"Aug 20, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,1,1,2,280.8
"Aug 20, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,5,5,5,1405.66
"Aug 20, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,285.35
