order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Aug 22, 2026",BC-CP-SE-200,Flipkart,Sesame Oil - 200 ml,CP Body Oil,11,11,12,2340
"Aug 22, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,1,1,2,316.67
"Aug 22, 2026",HR-PHO-SB-050,Amazon,Post-Henna Stain Boost Oil ,Post-Henna Oil,25,25,25,4062.3
"Aug 22, 2026",FC-HDDM-TR-030,Cred,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,12,11,12,1788
"Aug 22, 2026",HR-CN-NG-150,D2C,Neem Green Tea Conditioner 150ml,Nutri Conditioner,16,16,17,4445.95
"Aug 22, 2026",HR-HIP-IP-85,Nykaa,HUFA Pigment Indigo Powder - 85g,Indigo Powder,40,40,41,10942.37
"Aug 22, 2026",BA-BML-TC-200,D2C,Baby Malai Lotion Tender Coconut,Baby Malai Lotion,10,10,10,3519.83
"Aug 22, 2026",HR-SHO-NB-100,D2C,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,11,11,11,2745.17
"Aug 22, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,14,14,14,3829.18
"Aug 22, 2026",FC-DU-DR-040,D2C,Delicate Rose Ubtan - Single Pack,Ubtan,30,29,45,3909.48
"Aug 22, 2026",FC-ML-TRH-015,Flipkart,Turmeric Rosehip Mukhalaya 15 ml,Facial Oil,2,2,2,457.69
"Aug 22, 2026",HR-SH-AP-250,First Cry,Aloe Peanut Shampoo - 250g,Navdha Shampoo,2,2,2,419
"Aug 22, 2026",FC-ML-STR-030,First Cry,Saffron Tuberose Mukhalaya 30 ml,Facial Oil,1,1,2,247.8
"Aug 22, 2026",BA-PBO-AL-100,D2C,Pure Almond Baby Oil - 100 ml,Pure Baby Oil,2,2,2,938.13
"Aug 22, 2026",BC-CPS-WA-125,First Cry,Apricot Soap - Single Pack,Soap,3,3,3,286.44
"Aug 22, 2026",HR-NM-TL-040,D2C,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,48,47,117,11004.69
"Aug 22, 2026",FC-FW-MVGL-100,Meesho,Moringa Vit-C Tikta Gel Face Wash,Tikta,167,159,168,26880
"Aug 22, 2026",AC-KNC-WTSS-00,Myntra,Neem Comb - Shampoo Small,Comb,18,18,18,2982
"Aug 22, 2026",HR-SH-ON-250,Flipkart,Onion Shampoo- 250ml,Navdha Shampoo,3,3,3,675
"Aug 22, 2026",HR-SH-CB-250,Meesho,Castor Blackseed Shampoo - 250g,Navdha Shampoo,1,1,2,617
"Aug 22, 2026",FC-KL-CN-040,Nykaa,Chandan Nagakesar Lepa - Pack of 1,Lepa,8,8,10,2365.08
"Aug 22, 2026",BC-BL-MNS-250,Nykaa,Multi-Nut Malai Lotion,Malai Lotion,2,2,2,734.83
"Aug 22, 2026",HR-SHO-TL-200,Meesho,Crushed Tri-Leaf Summer Hair Oil - 200 ml,Summer Hair Oil,1,1,4,1025
"Aug 22, 2026",BC-CPS-NLTB-020,D2C,Cold Pressed Tomato Basil Soap - 20g,Soap,1,1,1,47.94
"Aug 22, 2026",HR-SH-HB-250,Pop Club,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,3,3,4,2394
"Aug 22, 2026",BC-HM-LMG-030,D2C,Lemon Moringa Hand Malai - Single Pack,Hand Malai,6,6,7,1096.08
"Aug 22, 2026",AC-PFR-PS-00,First Cry,Pumice Rub - Single Pack,Pumice Rub,2,2,2,175.5
"Aug 22, 2026",BA-SHO-BM-110,Myntra,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,4,4,4,1448
"Aug 22, 2026",HR-SH-TR-250,Pop Club,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,1,1,1,379
"Aug 22, 2026",HR-HO-HA-100,Snapdeal,Hibiscus Amla Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,302
"Aug 22, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,5,5,6,1752
"Aug 22, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,2,2,2,788.24
"Aug 22, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,12,12,12,3482.01
"Aug 22, 2026",AC-SDL-LO-00,D2C,Loofah - Single Pack,Loofah,16,16,24,2219.54
"Aug 22, 2026",HR-SHO-HA-100,D2C,Hibiscus Amla Summer Hair Oil - 100 ml,Summer Hair Oil,51,51,53,14770.12
"Aug 22, 2026",AC-PFR-PS-00,D2C,Pumice Rub - Single Pack,Pumice Rub,4,4,4,531.88
"Aug 22, 2026",BC-SM-MNS-200,Myntra,Multi-Nut Skin Malai - 200ml - Single Pack,Malai,1,1,2,496
"Aug 22, 2026",BC-SM-CID-120,Nykaa,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,3,3,3,1012.52
"Aug 22, 2026",BA-SMA-BN-100,Flipkart,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,1,1,1,270
"Aug 22, 2026",HR-HE-RA-250,Nykaa,Henna Paste - Pack of 1,Henna,141,141,308,52687.25
"Aug 22, 2026",HR-CN-TR-150,Flipkart,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,13,13,14,2229.33
"Aug 22, 2026",FK-SH-HB-300,Flipkart Fulfilled,Hibiscus Shampoo - 300g,Navdha Shampoo,44,44,44,8454.25
"Aug 22, 2026",FC-DM-AA-030,Amazon,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,609
"Aug 22, 2026",LP-LB-PR-010,Snapdeal,Pomegranate Rose Lip Butter,Lip Butter,1,1,1,199
"Aug 22, 2026",HR-CN-CB-150,D2C,Castor Black Seed Conditioner - 150g,Nutri Conditioner,8,8,8,2036.73
"Aug 22, 2026",BC-CPS-NLHL-125,Flipkart Fulfilled,Lavender Soap - Single Pack,Soap,1,1,2,218
"Aug 22, 2026",HR-SH-CB-250,Amazon,Castor Blackseed Shampoo - 250g,Navdha Shampoo,2,2,4,1339.8
"Aug 22, 2026",BC-CP-AL-050,Flipkart,Almond Oil - 50 ml,CP Hair Oil,1,1,1,275
"Aug 22, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,9,9,10,3349.5
"Aug 22, 2026",BC-CPS-NB-125,D2C,Neem Basil Soap - Single Pack,Soap,20,20,23,3465.9
"Aug 22, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,20,20,20,5613.4
"Aug 22, 2026",FC-FW-MDPA-100,D2C,Masoor Dal Tikta Face Wash,Tikta,34,34,40,9291.7
"Aug 22, 2026",BC-CP-CA-100,Nykaa,Castor Oil - 100 ml,CP Hair Oil,3,3,3,646.76
"Aug 22, 2026",LP-LM-BR-012,Nykaa,Beetroot Rose Lip Mura - Beginner,Lip Mura,13,13,14,3182.27
"Aug 22, 2026",HR-SH-AP-250,Amazon,Aloe Peanut Shampoo - 250g,Navdha Shampoo,1,1,2,669.9
"Aug 22, 2026",FC-HP-HHP-100,D2C,Hibiscus Herbal Powder - 100g,Herbal Powder,18,18,18,6237.87
"Aug 22, 2026",FC-EM-CN-025,First Cry,Cinnamon Nashpati Mura - Single Pack,Mura,1,1,2,112
"Aug 22, 2026",LP-LB-KH-010,Nykaa,Kokum Honey Lip Butter,Lip Butter,1,1,1,254.36
"Aug 22, 2026",BC-CP-NE-200,Nykaa,Neem Oil - 200 ml,CP Hair Oil,2,2,2,679.73
"Aug 22, 2026",HR-SH-AP-250,Myntra,Aloe Peanut Shampoo - 250g,Navdha Shampoo,2,2,2,696
"Aug 22, 2026",HR-SHO-NB-100,Nykaa,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,5,5,5,1460.3
"Aug 22, 2026",FC-FW-BNGL-100,Flipkart Fulfilled,Bitter Neem Tikta Gel Face Wash,Tikta,5,5,5,925
"Aug 22, 2026",BA-PBO-OL-100,Amazon,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,3,3,3,733.95
"Aug 22, 2026",LP-LM-ZO-020,Nykaa,Zesty Orange Lip Mura - Regular,Lip Mura,1,1,2,297
"Aug 22, 2026",FC-ML-LMR-030,D2C,Lotus Marula Mukhalaya 30 ml,Facial Oil,2,2,4,644.93
"Aug 22, 2026",FC-FW-BUPA-100,Cred,Ubtan Tikta Face Wash,Tikta,33,29,66,7227
"Aug 22, 2026",FC-FW-MVGL-100,Nykaa,Moringa Vit-C Tikta Gel Face Wash,Tikta,4,4,11,2849
"Aug 22, 2026",HR-NJ-MJ-200,D2C,Methi Jal - 200ml,Nourishing Jal,21,21,21,6452.77
"Aug 22, 2026",AC-KNC-FTP-00,Myntra,Neem Comb - Pocket (Pack of 1),Comb,1,1,1,114.21
"Aug 22, 2026",AC-KNC-FTP-00,Pop Club,Neem Comb - Pocket (Pack of 1),Comb,1,1,1,119
"Aug 22, 2026",FC-ML-CMG-030,Nykaa,Clove Marigold Mukhalaya 30 ml,Facial Oil,2,2,4,840
"Aug 22, 2026",FC-FW-PBCR-100,First Cry,Bitter Milk Tikta Cream Face Wash,Tikta,1,1,1,158.5
"Aug 22, 2026",BC-SM-CID-120,Flipkart,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,1,1,1,266
"Aug 22, 2026",HR-NJ-HJ-200,Meesho,Hibiscus Jal - 200ml,Nourishing Jal,12,12,12,3232.05
"Aug 22, 2026",FC-FW-KMPA-100,Myntra,Kali Mitti Face Wash,Tikta,2,2,2,528
"Aug 22, 2026",BC-PO-CO-200,Pop Club,Pure Coconut Oil - 200ml,Pure Oil,1,1,2,940
"Aug 22, 2026",BC-CPS-MR-125,Amazon,Milk Rosehip Soap - Single Pack,Soap,1,1,1,173.25
"Aug 22, 2026",LP-LM-ZO-012,Nykaa,Zesty Orange Lip Mura - Beginner,Lip Mura,2,2,2,396
"Aug 22, 2026",FC-ML-LMR-015,Pop Club,Lotus Marula Mukhalaya 15 ml,Facial Oil,2,2,3,1245
"Aug 22, 2026",FC-EM-UJ-025,D2C,Urad Jojoba Mura - Single Pack,Mura,1,1,2,142.33
"Aug 22, 2026",FC-AC-OK-050,First Cry,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,235.5
"Aug 22, 2026",HR-NM-HB-040,D2C,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,81,80,213,23248.33
"Aug 22, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,11,11,11,2988.25
"Aug 22, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,7,7,8,1400
"Aug 22, 2026",BC-CPS-EO-125,Flipkart,Orange Soap - Single Pack,Soap,1,1,2,265
"Aug 22, 2026",FC-DM-PG-030,First Cry,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,553.08
"Aug 22, 2026",BC-BL-MNS-250,First Cry,Multi-Nut Malai Lotion,Malai Lotion,1,1,1,221.5
"Aug 22, 2026",FC-FL-LA-100,D2C,Pure Lavender Jal - Single Pack,Flora Jal,17,17,21,3047.54
"Aug 22, 2026",AC-KNC-WTB-00,Flipkart Fulfilled,Neem Comb - Bounce,Comb,3,3,4,418
"Aug 22, 2026",FC-KL-GK-040,Nykaa,Gulab Khus Lepa - Pack of 1,Lepa,6,6,6,1372.76
"Aug 22, 2026",HR-NM-HB-040,Meesho,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,2,1,5,603
"Aug 22, 2026",BC-CP-JO-030,Jio Mart,Jojoba Oil - 30 ml,CP Face Oil,1,1,1,249
"Aug 22, 2026",FC-HHDM-FC-030,Myntra,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,348
"Aug 22, 2026",HR-SH-AP-250,D2C,Aloe Peanut Shampoo - 250g,Navdha Shampoo,14,14,15,4345.27
"Aug 22, 2026",HR-NM-SM-040,D2C,Shea Mustard NutriMask - Single Pack,Nutrimask,48,48,119,12908.63
"Aug 22, 2026",BC-PO-AL-50,Nykaa,Pure Almond (Badam) Oil - 50ml,Pure Oil,5,5,6,1641.97
"Aug 22, 2026",FC-HG-PA-080,Amazon,Aloe Vera Gel - 80 gms,Aloe Vera Gel,1,1,1,189.77
"Aug 22, 2026",HR-NM-MR-040,D2C,Men's 8 Herbs Hair Revital NutriMask - Single Pack,Nutrimask,4,4,8,893.83
"Aug 22, 2026",BC-CPS-WA-125,D2C,Apricot Soap - Single Pack,Soap,5,4,10,1631.36
"Aug 22, 2026",BC-CPS-TO-125,Cred,Turmeric Oats Soap - Single Pack,Soap,4,3,8,716
"Aug 22, 2026",AC-KNC-WT-00,Flipkart Fulfilled,Neem Comb - Wide Tooth,Comb,6,6,6,818
"Aug 22, 2026",BC-BU-MR-080,Nykaa,Masoor Bath Ubtan - Single Pack,Bath,3,3,6,1178
"Aug 22, 2026",AC-KNC-NT-00,Amazon,Neem Comb - Fine Tooth,Comb,15,15,16,3007.2
"Aug 22, 2026",AC-KNC-NT-00,D2C,Neem Comb - Fine Tooth,Comb,4,4,4,637.51
"Aug 22, 2026",BA-PBO-OL-100,Nykaa,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,1,1,1,253.41
"Aug 22, 2026",AC-KNC-WTSS-00,D2C,Neem Comb - Shampoo Small,Comb,3,3,4,531.11
"Aug 22, 2026",BC-CP-SE-200,Cred,Sesame Oil - 200 ml,CP Body Oil,4,4,4,596
"Aug 22, 2026",FC-DU-DR-040,Nykaa,Delicate Rose Ubtan - Single Pack,Ubtan,4,4,5,605
"Aug 22, 2026",BC-BU-TB-080,Amazon,Turmeric Bath Ubtan - Single Pack,Bath,2,2,4,770.7
"Aug 22, 2026",BC-CPS-SS-125,Snapdeal,Sandalwood Soap - Single Pack,Soap,1,1,1,109
"Aug 22, 2026",AC-KNC-DNWT-03,Cred,Neem Comb Combo Dual + Wide + Fine,Comb,2,2,2,398
"Aug 22, 2026",HR-SH-CB-250,Pop Club,Castor Blackseed Shampoo - 250g,Navdha Shampoo,2,2,2,758
"Aug 22, 2026",FK-AHO-HA-150,Flipkart Fulfilled,Hibiscus Amla - 150g,All Season Hair Oil,61,60,62,14076.55
"Aug 22, 2026",HR-PHO-SB-050,Myntra,Post-Henna Stain Boost Oil ,Post-Henna Oil,9,9,9,1551.9
"Aug 22, 2026",HR-SH-HB-250,D2C,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,246,244,268,83758.77
"Aug 22, 2026",FC-ML-LMR-015,D2C,Lotus Marula Mukhalaya 15 ml,Facial Oil,2,2,2,432.84
"Aug 22, 2026",FC-FW-BUPA-100,Pop Club,Ubtan Tikta Face Wash,Tikta,5,5,6,2152
"Aug 22, 2026",HR-NM-MR-040,Flipkart,Men's 8 Herbs Hair Revital NutriMask - Single Pack,Nutrimask,3,3,3,258
"Aug 22, 2026",FC-KL-CN-040,D2C,Chandan Nagakesar Lepa - Pack of 1,Lepa,63,57,74,13866.87
"Aug 22, 2026",BC-BU-TB-080,Nykaa,Turmeric Bath Ubtan - Single Pack,Bath,5,5,10,1832.67
"Aug 22, 2026",BC-CPS-MR-125,Nykaa,Milk Rosehip Soap - Single Pack,Soap,7,7,14,2433.71
"Aug 22, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,696
"Aug 22, 2026",HR-HE-RT-060,Amazon,Henna Touch-Up Paste - Single Pack,Henna,44,44,92,7399.42
"Aug 22, 2026",AC-KNC-WTSS-00,Meesho,Neem Comb - Shampoo Small,Comb,5,5,5,645
"Aug 22, 2026",HR-NM-NB-040,Myntra,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,1,1,2,220
"Aug 22, 2026",FC-AC-NT-050,Myntra,Active Neem TeaTree Gel,Active Gel,1,1,1,382
"Aug 22, 2026",HR-SHO-NB-200,Flipkart,Neem Bhringraj Summer Hair Oil - 200 ml,Summer Hair Oil,1,1,2,386
"Aug 22, 2026",BC-EO-PE-015,Nykaa,Peppermint Essential Oil - 15 ml,Essential Oil,2,2,2,556
"Aug 22, 2026",BC-CP-CA-200,Pop Club,Castor Oil - 200 ml,CP Hair Oil,2,2,2,538
"Aug 22, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,3,3,3,1161.8
"Aug 22, 2026",HR-HE-RA-250,Jio Mart,Henna Paste - Pack of 1,Henna,3,3,6,921
"Aug 22, 2026",BC-SM-MNS-200,D2C,Multi-Nut Skin Malai - 200ml - Single Pack,Malai,3,3,6,1403.96
"Aug 22, 2026",HR-NJ-HJ-200,Myntra,Hibiscus Jal - 200ml,Nourishing Jal,2,2,2,631.58
"Aug 22, 2026",BC-CPS-DC-125,First Cry,Charcoal Soap - Single Pack,Soap,1,1,4,364.56
"Aug 22, 2026",BC-CP-JO-030,First Cry,Jojoba Oil - 30 ml,CP Face Oil,1,1,1,164.5
"Aug 22, 2026",HR-HO-CS-100,D2C,Curry Sesame Winter Hair Oil - 100 ml,Winter Hair Oil,2,2,2,541.2
"Aug 22, 2026",BC-CP-AL-100,Nykaa,Almond Oil - 100 ml,CP Hair Oil,1,1,2,655.54
"Aug 22, 2026",FC-HHDM-FC-030,Amazon,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,334.95
"Aug 22, 2026",AC-KNC-DT-00,Flipkart Fulfilled,Neem Comb - Dual Tooth,Comb,9,9,9,1282
"Aug 22, 2026",HR-HO-MR-100,D2C,Men's Revital Winter Hair Oil - 100 ml,Winter Hair Oil,3,3,3,841
"Aug 22, 2026",HR-HO-CS-100,Nykaa,Curry Sesame Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,308.13
"Aug 22, 2026",FC-KL-CN-040,Meesho,Chandan Nagakesar Lepa - Pack of 1,Lepa,1,1,1,230
"Aug 22, 2026",HR-SHO-MR-100,D2C,Men's Revital Summer Hair Oil - 100 ml,Summer Hair Oil,12,12,12,3438.4
"Aug 22, 2026",HR-NJ-MJ-100,Cred,Methi Jal 100ml,Nourishing Jal,20,19,20,2010
"Aug 22, 2026",BC-CP-CA-200,Flipkart Fulfilled,Castor Oil - 200 ml,CP Hair Oil,2,2,2,428
"Aug 22, 2026",LP-LM-ZO-020,D2C,Zesty Orange Lip Mura - Regular,Lip Mura,1,1,2,179
"Aug 22, 2026",FC-FW-BU-020,D2C,Brightening Ubtan Tikta 20g - Brand starter,Starter Sample,23,22,29,1305
"Aug 22, 2026",BA-WHO-BM-110,First Cry,Brahmi Winter Baby Scalp Oil - 110 ml,Baby Scalp Oil,6,6,6,1909.65
"Aug 22, 2026",HR-HE-RT-060,First Cry,Henna Touch-Up Paste - Single Pack,Henna,4,4,10,442.55
"Aug 22, 2026",BC-CP-AR-030,D2C,Argan Oil - 30 ml,CP Hair Oil,4,4,4,1780.31
"Aug 22, 2026",BA-BP-SC-150,Flipkart,Shwet Chandan Baby Powder,Baby Powder,3,3,5,710.5
"Aug 22, 2026",FC-FW-BUPA-100,Myntra,Ubtan Tikta Face Wash,Tikta,114,113,121,31902
"Aug 22, 2026",BA-PBO-AL-100,Flipkart Fulfilled,Pure Almond Baby Oil - 100 ml,Pure Baby Oil,1,1,1,489
"Aug 22, 2026",BC-EO-EU-015,D2C,Eucalyptus Essential Oil - 15ml,Essential Oil,2,2,2,456.52
"Aug 22, 2026",HR-SHO-MR-100,Nykaa,Men's Revital Summer Hair Oil - 100 ml,Summer Hair Oil,2,2,2,654
"Aug 22, 2026",FC-FL-GU-100,Pop Club,Pure Gulab Jal - Single Pack,Flora Jal,2,2,2,418
"Aug 22, 2026",AC-KNC-NT-00,Snapdeal,Neem Comb - Fine Tooth,Comb,1,1,1,146
"Aug 22, 2026",HR-NM-HB-040,Nykaa,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,27,27,70,7977.58
"Aug 22, 2026",FC-HG-OV-080,D2C,Olive Vit-E Night Gel - 80 gms,Gel Pack,4,4,5,973.4
"Aug 22, 2026",BC-CPS-TO-125,D2C,Turmeric Oats Soap - Single Pack,Soap,29,29,34,5305.86
"Aug 22, 2026",HR-HB-AM-025,D2C,Almond Marula Hair Balm,Hair Balm,2,2,2,474.5
"Aug 22, 2026",BC-CP-VC-200,Flipkart,Virgin Coconut Oil - 200ml,CP Hair Oil,1,1,2,393
"Aug 22, 2026",BC-EO-RM-015,Nykaa,Rosemary Essential Oil - 15 ml,Essential Oil,2,2,2,677.05
"Aug 22, 2026",HR-SH-HB-250,Meesho,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,86,84,136,44735.18
"Aug 22, 2026",BC-CPS-TB-020,D2C,Cold Pressed Tomato Basil Soap - 20g - Brand starter,Starter Sample,42,41,52,1300
"Aug 22, 2026",FC-CM-CEM-030,D2C,Classical Eladi Mukhalaya 30 ml,Facial Oil,5,5,5,2641.18
"Aug 22, 2026",HR-SH-ON-250,D2C,Onion Shampoo- 250ml,Navdha Shampoo,1,1,2,500
"Aug 22, 2026",BC-BL-RFR-250,Flipkart Fulfilled,Fig Rose Malai Lotion,Malai Lotion,6,6,6,1927
"Aug 22, 2026",BC-CP-RH-030,Myntra,Rosehip Oil - 30 ml,CP Face Oil,2,2,2,950
"Aug 22, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,5,5,5,1809
"Aug 22, 2026",HR-NM-CM-040,Cred,Curry Mustard NutriMask - Single Pack,Nutrimask,3,2,3,297
"Aug 22, 2026",BC-CPS-NLHL-125,D2C,Lavender Soap - Single Pack,Soap,39,38,103,11382.79
"Aug 22, 2026",HR-CN-CB-150,Myntra,Castor Black Seed Conditioner - 150g,Nutri Conditioner,1,1,1,284.03
"Aug 22, 2026",FC-KL-KA-040,D2C,Kaolin Aparajita Lepa - Pack of 1,Lepa,2,2,2,365.97
"Aug 22, 2026",AC-KNC-WT-00,First Cry,Neem Comb - Wide Tooth,Comb,1,1,1,98.7
"Aug 22, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,5,5,5,1426.95
"Aug 22, 2026",HR-SH-TR-250,Jio Mart,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,1,1,1,337
"Aug 22, 2026",HR-SHO-HA-200,Nykaa,Hibiscus Amla Summer Hair Oil - 200 ml,Summer Hair Oil,23,23,48,13163.54
"Aug 22, 2026",BA-BML-AD-200,First Cry,Baby Malai Lotion Almond & Dates,Baby Malai Lotion,1,1,1,254.91
"Aug 22, 2026",HR-SH-TR-250,Cred,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,2,2,2,436.5
"Aug 22, 2026",HR-HE-RA-250,Myntra,Henna Paste - Pack of 1,Henna,49,49,113,19558.55
"Aug 22, 2026",FC-FL-LA-100,Flipkart,Pure Lavender Jal - Single Pack,Flora Jal,1,1,1,141
"Aug 22, 2026",FC-KL-OK-040,Cred,Orange Kalonji Lepa - Pack of 1,Lepa,15,11,25,1363.75
"Aug 22, 2026",FC-DM-NR-030,Nykaa,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,657.97
"Aug 22, 2026",AC-KNC-DNT-02,Flipkart,Neem Comb Combo Dual + Fine,Comb,1,1,1,293
"Aug 22, 2026",LP-LB-BC-010,Nykaa,Beetroot Crush Lip Butter,Lip Butter,20,20,20,5438.43
"Aug 22, 2026",FC-KL-OK-040,Flipkart,Orange Kalonji Lepa - Pack of 1,Lepa,1,1,1,147
"Aug 22, 2026",FC-KL-TK-040,Nykaa,Tamarind Kasturi Lepa - Pack of 1,Lepa,18,18,20,4221.47
"Aug 22, 2026",HR-HIP-IP-85,Amazon,HUFA Pigment Indigo Powder - 85g,Indigo Powder,88,88,91,24866.2
"Aug 22, 2026",HR-NJ-HJ-200,Flipkart,Hibiscus Jal - 200ml,Nourishing Jal,21,21,21,3718.04
"Aug 22, 2026",BC-EO-RM-015,Pop Club,Rosemary Essential Oil - 15 ml,Essential Oil,1,1,1,269
"Aug 22, 2026",HR-PHO-SB-050,Flipkart Fulfilled,Post-Henna Stain Boost Oil ,Post-Henna Oil,2,2,2,230
"Aug 22, 2026",AC-KNC-WTSL-00,Flipkart,Neem Comb - Shampoo Large,Comb,1,1,1,147
"Aug 22, 2026",FC-KL-KA-040,Nykaa,Kaolin Aparajita Lepa - Pack of 1,Lepa,1,1,1,232
"Aug 22, 2026",LP-LB-OM-010,Myntra,Orange Marigold Lip Butter,Lip Butter,1,1,1,259
"Aug 22, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,220
"Aug 22, 2026",HR-SHO-HA-100,Myntra,Hibiscus Amla Summer Hair Oil - 100 ml,Summer Hair Oil,7,7,7,2296
"Aug 22, 2026",BA-BP-SC-150,First Cry,Shwet Chandan Baby Powder,Baby Powder,13,13,20,4176.63
"Aug 22, 2026",HR-HO-NB-100,Amazon,Neem Bhringraj Winter Hair Oil - 100 ml,Winter Hair Oil,2,2,2,564.9
"Aug 22, 2026",HR-CN-HB-150,Flipkart Fulfilled,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,57,57,57,9181.18
"Aug 22, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,8,8,8,2153.91
"Aug 22, 2026",FK-HR-SH-ON-300,Flipkart,Onion Shampoo 300ml - Flipkart,Navdha Shampoo,3,3,3,816
"Aug 22, 2026",FC-EM-NML-025,Nykaa,Neem Marigold Mura - Single Pack,Mura,1,1,2,184
"Aug 22, 2026",HR-CN-HB-150,Flipkart,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,68,66,69,11826.43
"Aug 22, 2026",BA-PBO-VCO-100,D2C,Pure Virgin Coconut Baby Oil - 100 ml,Pure Baby Oil,5,5,5,1187.4
"Aug 22, 2026",HR-SHO-NB-100,Myntra,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,293
"Aug 22, 2026",BC-BL-RFR-250,Nykaa,Fig Rose Malai Lotion,Malai Lotion,4,4,4,1460.87
"Aug 22, 2026",BC-CP-VC-100,First Cry,Virgin Coconut Oil - 100 ml,CP Hair Oil,1,1,1,197.78
"Aug 22, 2026",BC-EO-RM-030,D2C,Rosemary Essential Oil - 30 ml,Essential Oil,1,1,1,634.5
"Aug 22, 2026",FC-HDDM-TRP-005,D2C,Tomato Rosehip Vit-BEC Youth Anchor 20-35yrs Hot Dry 5g - Brand Starter,Starter Sample,28,27,34,1530
"Aug 22, 2026",BA-SHO-BM-110,Amazon,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,32,32,32,11121.6
"Aug 22, 2026",FC-HP-MP-100,Amazon,Mulethi Herbal Powder - 100g,Herbal Powder,8,8,8,2548.8
"Aug 22, 2026",HR-NM-NB-040,Flipkart,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,1,1,2,146
"Aug 22, 2026",HR-SHO-HA-020,D2C,Hibiscus Amla Summer Hair Oil - 20 ml,Summer Hair Oil,1,1,1,82.67
"Aug 22, 2026",FC-KL-PBC-040,Myntra,Pumpkin BlackClay Lepa - Pack of 1,Lepa,1,1,1,221
"Aug 22, 2026",LP-LB-PR-010,D2C,Pomegranate Rose Lip Butter,Lip Butter,13,13,13,2417.87
"Aug 22, 2026",HR-SH-TR-250,Amazon,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,6,6,12,4019.4
